threshold	A	u(A)
7425	1.506142	0.000368
6420	1.506852	0.000368
7723	1.506911	0.000368
7141	1.507068	0.000368
7723	1.506544	0.000368
9408	1.506846	0.000368
5716	1.507256	0.000368
8100	1.507434	0.000368
6672	1.506976	0.000368
8842	1.506641	0.000368
8317	1.506840	0.000368
5660	1.507038	0.000368
6900	1.507547	0.000368
5987	1.506877	0.000368
7874	1.506714	0.000368
7322	1.507394	0.000368
8823	1.507134	0.000368
6713	1.506466	0.000368
5944	1.507491	0.000368
7371	1.506730	0.000368
8339	1.506792	0.000368
7681	1.507072	0.000368
8505	1.507263	0.000368
7126	1.506804	0.000368
5796	1.507077	0.000368
5843	1.506913	0.000368
9739	1.507759	0.000368
8856	1.507034	0.000368
8086	1.507118	0.000368
8009	1.506916	0.000368
5946	1.507744	0.000368
6534	1.506786	0.000368
9829	1.506708	0.000368
8731	1.507166	0.000368
8411	1.507093	0.000368
7329	1.507168	0.000368
9024	1.507144	0.000368
8351	1.507431	0.000368
8348	1.506947	0.000368
8704	1.506672	0.000368
5208	1.507140	0.000368
9798	1.507543	0.000368
6845	1.506760	0.000368
9640	1.507022	0.000368
5232	1.507523	0.000368
5549	1.507156	0.000368
6019	1.506897	0.000368
7565	1.507567	0.000368
9762	1.507304	0.000368
8390	1.507226	0.000368
7986	1.507365	0.000368
7758	1.507135	0.000368
7950	1.507450	0.000368
8922	1.506698	0.000368
8961	1.507022	0.000368
8145	1.507881	0.000368
8122	1.507765	0.000368
5636	1.506984	0.000368
9930	1.507005	0.000368
7476	1.507308	0.000368
9600	1.507141	0.000368
5063	1.507659	0.000368
7455	1.507066	0.000368
7234	1.507388	0.000368
8947	1.506917	0.000368
8809	1.506894	0.000368
9775	1.506691	0.000368
5599	1.506971	0.000368
8281	1.506717	0.000368
6580	1.507384	0.000368
6463	1.506495	0.000368
5294	1.507071	0.000368
9612	1.506616	0.000368
9126	1.507093	0.000368
9621	1.506919	0.000368
7418	1.507020	0.000368
7435	1.506711	0.000368
8224	1.506915	0.000368
7347	1.507056	0.000368
6544	1.507462	0.000368
7355	1.506458	0.000368
8152	1.506938	0.000368
8869	1.507092	0.000368
6461	1.507311	0.000368
7142	1.507487	0.000368
5218	1.507473	0.000368
6630	1.506795	0.000368
6789	1.507507	0.000368
6663	1.507012	0.000368
7107	1.507245	0.000368
8147	1.507694	0.000368
6771	1.507861	0.000368
6094	1.507193	0.000368
5154	1.507255	0.000368
7293	1.507347	0.000368
7561	1.506331	0.000368
7585	1.506967	0.000368
9791	1.506851	0.000368
5839	1.507255	0.000368
6740	1.507395	0.000368
7434	1.507082	0.000368
6353	1.506953	0.000368
5102	1.507185	0.000368
6630	1.507155	0.000368
9912	1.506777	0.000368
5340	1.507501	0.000368
7536	1.506655	0.000368
8326	1.507278	0.000368
6401	1.507140	0.000368
7285	1.506412	0.000368
6180	1.506724	0.000368
6237	1.507873	0.000368
9761	1.506279	0.000368
6758	1.506716	0.000368
9034	1.507155	0.000368
8333	1.506294	0.000368
6004	1.506725	0.000368
7317	1.506295	0.000368
9969	1.507242	0.000368
8235	1.507110	0.000368
5011	1.507157	0.000368
9875	1.506348	0.000368
9506	1.506487	0.000368
7476	1.507272	0.000368
9902	1.506553	0.000368
9888	1.506657	0.000368
9223	1.507118	0.000368
8961	1.507359	0.000368
6984	1.507136	0.000368
6263	1.507026	0.000368
8301	1.506751	0.000368
5771	1.507188	0.000368
9518	1.507196	0.000368
5962	1.507571	0.000368
6312	1.507046	0.000368
7750	1.507233	0.000368
8890	1.506927	0.000368
6141	1.507699	0.000368
7728	1.507427	0.000368
6850	1.507284	0.000368
9950	1.506786	0.000368
7856	1.507230	0.000368
9482	1.506214	0.000368
6997	1.506932	0.000368
9646	1.506956	0.000368
5753	1.507726	0.000368
8489	1.507183	0.000368
9236	1.506376	0.000368
6980	1.506370	0.000368
9841	1.506872	0.000368
7454	1.507175	0.000368
9427	1.507184	0.000368
8678	1.507023	0.000368
8148	1.507142	0.000368
6347	1.507724	0.000368
8575	1.506851	0.000368
8771	1.506680	0.000368
8171	1.506831	0.000368
7296	1.506796	0.000368
5460	1.507761	0.000368
6200	1.507519	0.000368
7625	1.507264	0.000368
9271	1.506498	0.000368
6061	1.506541	0.000368
8671	1.506405	0.000368
5048	1.506985	0.000368
7147	1.507277	0.000368
7163	1.506220	0.000368
8121	1.507401	0.000368
8693	1.507033	0.000368
7145	1.506750	0.000368
9357	1.506612	0.000368
5189	1.507140	0.000368
5885	1.506958	0.000368
7186	1.507189	0.000368
9301	1.507001	0.000368
6376	1.507173	0.000368
7475	1.507053	0.000368
8451	1.507186	0.000368
9793	1.506495	0.000368
5873	1.506160	0.000368
6304	1.506925	0.000368
9108	1.507200	0.000368
6479	1.507536	0.000368
8682	1.507308	0.000368
6396	1.507320	0.000368
9616	1.507015	0.000368
6036	1.507315	0.000368
8842	1.506349	0.000368
5396	1.507212	0.000368
7703	1.507668	0.000368
5964	1.506971	0.000368
5429	1.507070	0.000368
6211	1.507173	0.000368
6956	1.507141	0.000368
9057	1.507230	0.000368
8655	1.507288	0.000368
8996	1.506430	0.000368
6800	1.507440	0.000368
7927	1.506972	0.000368
8955	1.506912	0.000368
5296	1.507118	0.000368
5181	1.506893	0.000368
6616	1.507070	0.000368
7516	1.506969	0.000368
9256	1.506008	0.000368
5559	1.508392	0.000368
9575	1.506410	0.000368
7938	1.506711	0.000368
8674	1.506923	0.000368
8512	1.507352	0.000368
7530	1.507265	0.000368
6905	1.506900	0.000368
9469	1.507654	0.000368
7741	1.506994	0.000368
7338	1.507714	0.000368
5426	1.507924	0.000368
7022	1.507830	0.000368
6794	1.506454	0.000368
9762	1.506751	0.000368
6823	1.506482	0.000368
8949	1.506851	0.000368
6430	1.507296	0.000368
7346	1.506912	0.000368
6343	1.506997	0.000368
9691	1.506933	0.000368
9970	1.506959	0.000368
9239	1.506851	0.000368
9564	1.506872	0.000368
6023	1.506344	0.000368
9167	1.506207	0.000368
7547	1.507290	0.000368
5205	1.507642	0.000368
8694	1.506158	0.000368
6014	1.506561	0.000368
5843	1.506643	0.000368
5832	1.506825	0.000368
5270	1.507701	0.000368
6055	1.507159	0.000368
7675	1.507090	0.000368
7525	1.506871	0.000368
9861	1.507431	0.000368
8549	1.506675	0.000368
5175	1.507001	0.000368
6459	1.507328	0.000368
6414	1.507120	0.000368
9623	1.507635	0.000368
7617	1.506997	0.000368
9474	1.506756	0.000368
7035	1.506901	0.000368
9513	1.506703	0.000368
6467	1.506895	0.000368
7381	1.507353	0.000368
6643	1.507342	0.000368
6952	1.507317	0.000368
5431	1.506915	0.000368
7169	1.506472	0.000368
6912	1.507129	0.000368
6069	1.506869	0.000368
7277	1.507564	0.000368
7446	1.507089	0.000368
9623	1.507253	0.000368
6697	1.507173	0.000368
8833	1.506904	0.000368
8663	1.507264	0.000368
8314	1.507379	0.000368
6544	1.506877	0.000368
9771	1.507055	0.000368
5800	1.506942	0.000368
5758	1.507016	0.000368
5434	1.506948	0.000368
8992	1.506951	0.000368
7813	1.507013	0.000368
6916	1.506205	0.000368
7204	1.506625	0.000368
9998	1.507109	0.000368
7536	1.507164	0.000368
6094	1.507514	0.000368
5995	1.506555	0.000368
6772	1.506484	0.000368
7903	1.506763	0.000368
8122	1.506794	0.000368
8063	1.506988	0.000368
8588	1.506615	0.000368
8649	1.507481	0.000368
5474	1.507600	0.000368
9028	1.507571	0.000368
6345	1.507106	0.000368
8746	1.507175	0.000368
5840	1.507232	0.000368
7471	1.506812	0.000368
7631	1.506516	0.000368
9254	1.507536	0.000368
5340	1.506488	0.000368
5315	1.507309	0.000368
8840	1.506664	0.000368
7197	1.507701	0.000368
5232	1.506986	0.000368
8693	1.506668	0.000368
6559	1.507143	0.000368
9270	1.507003	0.000368
5938	1.507384	0.000368
8486	1.507094	0.000368
7412	1.507383	0.000368
6567	1.507003	0.000368
9555	1.506605	0.000368
5519	1.506970	0.000368
5465	1.507820	0.000368
6427	1.507445	0.000368
9793	1.506783	0.000368
5197	1.508079	0.000368
9199	1.506113	0.000368
9948	1.507380	0.000368
7892	1.507136	0.000368
7684	1.507291	0.000368
6102	1.506987	0.000368
8845	1.506970	0.000368
8124	1.507161	0.000368
7285	1.507102	0.000368
9927	1.506983	0.000368
9122	1.506254	0.000368
8121	1.507622	0.000368
7445	1.506372	0.000368
5383	1.507126	0.000368
5369	1.506912	0.000368
7425	1.506810	0.000368
9140	1.506972	0.000368
9056	1.506868	0.000368
7906	1.506607	0.000368
6456	1.506756	0.000368
7030	1.506989	0.000368
5320	1.507786	0.000368
7357	1.507380	0.000368
6837	1.506808	0.000368
6145	1.507542	0.000368
8458	1.506778	0.000368
5779	1.507199	0.000368
7536	1.507075	0.000368
8239	1.507089	0.000368
8474	1.507301	0.000368
6738	1.507353	0.000368
7696	1.507586	0.000368
8268	1.506719	0.000368
6537	1.508065	0.000368
9846	1.506847	0.000368
8719	1.507006	0.000368
6425	1.506937	0.000368
9555	1.507125	0.000368
7917	1.507138	0.000368
8299	1.507221	0.000368
6009	1.507418	0.000368
9550	1.507208	0.000368
8772	1.506800	0.000368
5515	1.507525	0.000368
5054	1.507149	0.000368
9300	1.506764	0.000368
8974	1.506084	0.000368
9662	1.507033	0.000368
7924	1.506653	0.000368
6311	1.507496	0.000368
9476	1.506805	0.000368
6381	1.506885	0.000368
8181	1.507491	0.000368
9745	1.506777	0.000368
7268	1.506263	0.000368
8054	1.506935	0.000368
9994	1.507151	0.000368
7852	1.507061	0.000368
9075	1.507423	0.000368
8906	1.506890	0.000368
6237	1.506778	0.000368
8573	1.506802	0.000368
8263	1.507542	0.000368
9940	1.506983	0.000368
6877	1.507012	0.000368
6252	1.506297	0.000368
9893	1.506442	0.000368
5918	1.507110	0.000368
8020	1.507141	0.000368
5999	1.507410	0.000368
6770	1.507420	0.000368
9621	1.506974	0.000368
6924	1.506994	0.000368
7563	1.506679	0.000368
5153	1.507605	0.000368
9495	1.507472	0.000368
8980	1.507292	0.000368
6749	1.506864	0.000368
8589	1.506346	0.000368
5845	1.507717	0.000368
7250	1.507049	0.000368
6409	1.507558	0.000368
9839	1.506910	0.000368
7462	1.506879	0.000368
7070	1.506958	0.000368
9727	1.506832	0.000368
5077	1.506725	0.000368
8174	1.506964	0.000368
5400	1.507011	0.000368
6693	1.507260	0.000368
9136	1.506750	0.000368
5078	1.506814	0.000368
7437	1.507578	0.000368
5671	1.507071	0.000368
7456	1.506639	0.000368
7941	1.507010	0.000368
8520	1.507115	0.000368
8652	1.507394	0.000368
6415	1.507329	0.000368
6861	1.507207	0.000368
7330	1.507209	0.000368
9752	1.507003	0.000368
6046	1.507325	0.000368
9384	1.507308	0.000368
8965	1.506527	0.000368
8360	1.506714	0.000368
6609	1.507149	0.000368
5313	1.507414	0.000368
8360	1.506584	0.000368
6731	1.507279	0.000368
9646	1.506354	0.000368
8351	1.506779	0.000368
6032	1.506943	0.000368
5487	1.508036	0.000368
7424	1.506784	0.000368
9370	1.507432	0.000368
8028	1.507167	0.000368
9272	1.506913	0.000368
6238	1.507005	0.000368
6115	1.506795	0.000368
7226	1.507139	0.000368
6701	1.506964	0.000368
6488	1.507443	0.000368
9341	1.506295	0.000368
6033	1.506946	0.000368
9477	1.506362	0.000368
6749	1.507671	0.000368
9035	1.507426	0.000368
5095	1.506794	0.000368
8125	1.507088	0.000368
9768	1.507038	0.000368
9879	1.506033	0.000368
8395	1.506796	0.000368
6915	1.506809	0.000368
5151	1.506480	0.000368
8394	1.506997	0.000368
8533	1.507282	0.000368
9553	1.506547	0.000368
8566	1.506710	0.000368
7810	1.507311	0.000368
5864	1.506786	0.000368
8909	1.507414	0.000368
6870	1.506520	0.000368
5978	1.507534	0.000368
8155	1.506590	0.000368
5424	1.506720	0.000368
8947	1.506645	0.000368
9988	1.506579	0.000368
6136	1.507571	0.000368
8247	1.507690	0.000368
6843	1.506913	0.000368
7826	1.507058	0.000368
9378	1.506279	0.000368
9706	1.506462	0.000368
5754	1.506586	0.000368
6263	1.507431	0.000368
5146	1.507419	0.000368
8211	1.506785	0.000368
7972	1.507524	0.000368
8256	1.506441	0.000368
7924	1.506778	0.000368
7210	1.507288	0.000368
6124	1.507257	0.000368
9925	1.507017	0.000368
7949	1.507182	0.000368
7396	1.506744	0.000368
7403	1.506907	0.000368
6412	1.506954	0.000368
5724	1.507667	0.000368
5224	1.507404	0.000368
6879	1.506202	0.000368
6927	1.507188	0.000368
5462	1.508256	0.000368
7879	1.507593	0.000368
7564	1.506848	0.000368
5201	1.506970	0.000368
9511	1.507074	0.000368
5899	1.506848	0.000368
9073	1.506880	0.000368
5435	1.507077	0.000368
8067	1.507400	0.000368
7706	1.506605	0.000368
7077	1.507146	0.000368
8452	1.506766	0.000368
5131	1.507279	0.000368
7427	1.506320	0.000368
8703	1.506534	0.000368
6301	1.506945	0.000368
6517	1.506631	0.000368
5748	1.507166	0.000368
7760	1.507522	0.000368
8481	1.507199	0.000368
7216	1.506808	0.000368
7049	1.506986	0.000368
8871	1.507609	0.000368
9462	1.506449	0.000368
5513	1.507074	0.000368
8508	1.506955	0.000368
7788	1.506780	0.000368
7547	1.506570	0.000368
7569	1.506791	0.000368
6413	1.507037	0.000368
8799	1.506942	0.000368
7279	1.507185	0.000368
7251	1.507116	0.000368
7222	1.507417	0.000368
6318	1.508249	0.000368
8240	1.506517	0.000368
5842	1.507139	0.000368
6603	1.507540	0.000368
5911	1.507332	0.000368
9520	1.506475	0.000368
9707	1.507014	0.000368
5795	1.506810	0.000368
6905	1.506695	0.000368
9117	1.507340	0.000368
6725	1.507289	0.000368
7158	1.507697	0.000368
8405	1.507188	0.000368
5361	1.507419	0.000368
9934	1.507463	0.000368
8554	1.506745	0.000368
7288	1.507148	0.000368
6440	1.507068	0.000368
9653	1.507297	0.000368
8691	1.507126	0.000368
8065	1.506946	0.000368
5594	1.507303	0.000368
8925	1.507300	0.000368
7464	1.507243	0.000368
9707	1.507291	0.000368
8862	1.506660	0.000368
5254	1.507217	0.000368
8148	1.507170	0.000368
8547	1.506973	0.000368
8322	1.506961	0.000368
6150	1.507081	0.000368
8348	1.506434	0.000368
9441	1.506762	0.000368
6481	1.507163	0.000368
6303	1.506959	0.000368
5961	1.507045	0.000368
6511	1.507003	0.000368
