threshold	A	u(A)
8264	1.506794	0.000368
5883	1.507360	0.000368
8904	1.507568	0.000368
7822	1.507231	0.000368
5428	1.507308	0.000368
6336	1.507202	0.000368
9561	1.507325	0.000368
7909	1.507338	0.000368
6348	1.508030	0.000368
7103	1.507037	0.000368
9262	1.506630	0.000368
9603	1.506588	0.000368
6143	1.506713	0.000368
6157	1.507207	0.000368
6538	1.506852	0.000368
7361	1.506733	0.000368
6006	1.506857	0.000368
9524	1.506738	0.000368
7035	1.506824	0.000368
5264	1.507046	0.000368
9838	1.507298	0.000368
10000	1.506763	0.000368
6371	1.506228	0.000368
7754	1.507412	0.000368
7519	1.507079	0.000368
8830	1.506939	0.000368
8685	1.507261	0.000368
8949	1.507135	0.000368
7953	1.506721	0.000368
6968	1.506968	0.000368
8824	1.507127	0.000368
7465	1.506732	0.000368
9189	1.507124	0.000368
7189	1.506481	0.000368
8466	1.507026	0.000368
7112	1.507264	0.000368
9924	1.507069	0.000368
6727	1.506506	0.000368
9744	1.507223	0.000368
8015	1.507007	0.000368
6163	1.506599	0.000368
9524	1.507381	0.000368
5226	1.507655	0.000368
6124	1.507727	0.000368
7517	1.507630	0.000368
6060	1.507076	0.000368
6260	1.507864	0.000368
5250	1.507658	0.000368
7355	1.506621	0.000368
8000	1.506814	0.000368
9092	1.507131	0.000368
5371	1.506958	0.000368
8442	1.506952	0.000368
6957	1.506657	0.000368
5974	1.506853	0.000368
7566	1.506786	0.000368
7317	1.507058	0.000368
9618	1.506667	0.000368
7955	1.507077	0.000368
7304	1.506667	0.000368
6460	1.507308	0.000368
7741	1.507009	0.000368
8263	1.506175	0.000368
6741	1.507011	0.000368
9640	1.506729	0.000368
8806	1.507141	0.000368
8427	1.506510	0.000368
5503	1.507512	0.000368
8499	1.506861	0.000368
6473	1.507386	0.000368
7554	1.507431	0.000368
6397	1.507236	0.000368
7784	1.506807	0.000368
7299	1.507983	0.000368
8573	1.506815	0.000368
9867	1.507129	0.000368
8473	1.507395	0.000368
9466	1.506961	0.000368
7913	1.507438	0.000368
8325	1.506822	0.000368
9875	1.507181	0.000368
9670	1.506841	0.000368
6408	1.507392	0.000368
5555	1.507060	0.000368
7783	1.506541	0.000368
8186	1.507122	0.000368
5021	1.507166	0.000368
8564	1.507415	0.000368
8275	1.507216	0.000368
8839	1.507651	0.000368
9152	1.506788	0.000368
5326	1.507672	0.000368
5592	1.507094	0.000368
6617	1.506555	0.000368
8160	1.506632	0.000368
6212	1.507080	0.000368
5824	1.507014	0.000368
5792	1.507305	0.000368
5103	1.507234	0.000368
5478	1.506689	0.000368
5534	1.507206	0.000368
8225	1.507336	0.000368
5952	1.507503	0.000368
5434	1.506797	0.000368
5604	1.507068	0.000368
9108	1.507449	0.000368
5579	1.507361	0.000368
7409	1.507716	0.000368
6048	1.507006	0.000368
5577	1.507700	0.000368
6291	1.506624	0.000368
6060	1.506736	0.000368
5968	1.507091	0.000368
8580	1.507318	0.000368
6484	1.506983	0.000368
6853	1.507593	0.000368
6722	1.507380	0.000368
5443	1.507001	0.000368
9522	1.507342	0.000368
5382	1.507588	0.000368
6753	1.506738	0.000368
9213	1.506934	0.000368
8001	1.507495	0.000368
8681	1.506825	0.000368
7020	1.507200	0.000368
6525	1.506453	0.000368
7990	1.507335	0.000368
9486	1.506654	0.000368
9251	1.506612	0.000368
9887	1.506732	0.000368
8334	1.506238	0.000368
6417	1.506954	0.000368
8839	1.506849	0.000368
7847	1.506554	0.000368
7553	1.506677	0.000368
5147	1.507176	0.000368
9520	1.506418	0.000368
6864	1.506898	0.000368
7304	1.507185	0.000368
7524	1.506648	0.000368
7880	1.507065	0.000368
5705	1.507322	0.000368
8501	1.507211	0.000368
5090	1.508221	0.000368
8307	1.507154	0.000368
8913	1.506608	0.000368
5005	1.507681	0.000368
6050	1.507642	0.000368
5376	1.506721	0.000368
5822	1.507747	0.000368
6217	1.506807	0.000368
7897	1.506432	0.000368
6476	1.507642	0.000368
5636	1.507223	0.000368
6761	1.507253	0.000368
9819	1.506540	0.000368
6823	1.507554	0.000368
5702	1.506655	0.000368
7703	1.507214	0.000368
8797	1.507399	0.000368
5524	1.507073	0.000368
7336	1.507185	0.000368
9015	1.507306	0.000368
8390	1.506682	0.000368
9711	1.506995	0.000368
5951	1.507814	0.000368
8274	1.506453	0.000368
5142	1.507401	0.000368
8506	1.508083	0.000368
7247	1.507240	0.000368
5020	1.507690	0.000368
5917	1.507074	0.000368
8181	1.506701	0.000368
9033	1.507094	0.000368
9630	1.507068	0.000368
9265	1.506884	0.000368
7563	1.507299	0.000368
5393	1.506522	0.000368
8371	1.506763	0.000368
5903	1.507724	0.000368
9198	1.507227	0.000368
5515	1.507458	0.000368
6992	1.507297	0.000368
5227	1.507257	0.000368
8566	1.506615	0.000368
5527	1.507470	0.000368
6866	1.507408	0.000368
7189	1.507298	0.000368
8647	1.506432	0.000368
6186	1.506985	0.000368
5799	1.507164	0.000368
7704	1.507494	0.000368
8823	1.506920	0.000368
8349	1.506983	0.000368
6701	1.507260	0.000368
7550	1.506867	0.000368
9712	1.506670	0.000368
6077	1.506937	0.000368
8670	1.506766	0.000368
9732	1.507412	0.000368
5330	1.507788	0.000368
6025	1.506874	0.000368
9238	1.506925	0.000368
6634	1.508045	0.000368
6310	1.506851	0.000368
8993	1.506673	0.000368
7421	1.506978	0.000368
8683	1.507133	0.000368
6638	1.507671	0.000368
9833	1.507143	0.000368
8452	1.506724	0.000368
7743	1.507164	0.000368
9836	1.506293	0.000368
6535	1.507892	0.000368
9791	1.507539	0.000368
6902	1.507100	0.000368
8424	1.506587	0.000368
8202	1.507069	0.000368
7120	1.507619	0.000368
8736	1.507138	0.000368
5455	1.507812	0.000368
5185	1.507403	0.000368
7901	1.506981	0.000368
8459	1.507098	0.000368
6749	1.507150	0.000368
8448	1.506703	0.000368
7014	1.506400	0.000368
8902	1.507369	0.000368
5690	1.507536	0.000368
7461	1.506793	0.000368
9764	1.506798	0.000368
9080	1.506845	0.000368
9569	1.506792	0.000368
6266	1.507317	0.000368
9547	1.507847	0.000368
7328	1.506747	0.000368
6860	1.507303	0.000368
8393	1.506667	0.000368
8233	1.506724	0.000368
6353	1.507251	0.000368
6761	1.507167	0.000368
6595	1.506675	0.000368
8622	1.507296	0.000368
5732	1.507852	0.000368
9544	1.506801	0.000368
5982	1.507153	0.000368
8425	1.507327	0.000368
6695	1.507014	0.000368
5405	1.507128	0.000368
9346	1.506985	0.000368
8583	1.506297	0.000368
7605	1.506743	0.000368
9689	1.506710	0.000368
5181	1.507342	0.000368
6342	1.507343	0.000368
5672	1.507623	0.000368
7954	1.506625	0.000368
9947	1.506808	0.000368
7768	1.506989	0.000368
7668	1.507033	0.000368
5550	1.506811	0.000368
6536	1.507001	0.000368
8260	1.507072	0.000368
8383	1.506768	0.000368
6869	1.507593	0.000368
6189	1.507330	0.000368
9219	1.506996	0.000368
9410	1.507293	0.000368
9017	1.506265	0.000368
7197	1.506570	0.000368
6673	1.506820	0.000368
7957	1.507834	0.000368
5795	1.507803	0.000368
5467	1.507269	0.000368
7298	1.506444	0.000368
6176	1.507061	0.000368
9839	1.507024	0.000368
6974	1.507728	0.000368
5881	1.507443	0.000368
9273	1.506789	0.000368
5930	1.506997	0.000368
6527	1.506809	0.000368
8069	1.506627	0.000368
5175	1.506846	0.000368
5543	1.506562	0.000368
5267	1.507429	0.000368
5799	1.507390	0.000368
6761	1.506828	0.000368
9130	1.507002	0.000368
9065	1.507494	0.000368
7090	1.506990	0.000368
5745	1.507314	0.000368
6704	1.507752	0.000368
8734	1.507720	0.000368
7735	1.506894	0.000368
5337	1.506925	0.000368
9570	1.506899	0.000368
6569	1.507319	0.000368
5881	1.507308	0.000368
9351	1.507413	0.000368
8078	1.507580	0.000368
6462	1.507053	0.000368
8127	1.507312	0.000368
8945	1.506458	0.000368
9452	1.507278	0.000368
6143	1.506858	0.000368
6939	1.507798	0.000368
5336	1.507594	0.000368
5509	1.507522	0.000368
8788	1.507248	0.000368
5645	1.506839	0.000368
8841	1.507662	0.000368
6499	1.506904	0.000368
8272	1.507231	0.000368
9882	1.506427	0.000368
9588	1.506892	0.000368
6032	1.506913	0.000368
7855	1.507223	0.000368
8722	1.506732	0.000368
9293	1.506584	0.000368
5817	1.507324	0.000368
8918	1.506988	0.000368
7780	1.507271	0.000368
6468	1.507232	0.000368
9894	1.507315	0.000368
8787	1.506969	0.000368
7913	1.506936	0.000368
5849	1.507336	0.000368
8335	1.506967	0.000368
7752	1.506961	0.000368
5337	1.507069	0.000368
8388	1.507385	0.000368
9795	1.507141	0.000368
9109	1.507184	0.000368
6000	1.507095	0.000368
8367	1.506285	0.000368
7012	1.507238	0.000368
9976	1.506941	0.000368
9881	1.506826	0.000368
9960	1.507152	0.000368
8468	1.506832	0.000368
9199	1.507137	0.000368
6579	1.507242	0.000368
6213	1.506603	0.000368
8580	1.506610	0.000368
8794	1.507452	0.000368
8068	1.506809	0.000368
5586	1.507151	0.000368
5889	1.507364	0.000368
6905	1.507761	0.000368
8935	1.506790	0.000368
9920	1.506361	0.000368
5632	1.507322	0.000368
7977	1.507428	0.000368
8957	1.506968	0.000368
7458	1.507052	0.000368
9594	1.506670	0.000368
9386	1.506727	0.000368
5705	1.508038	0.000368
6734	1.507131	0.000368
7752	1.507171	0.000368
9381	1.506042	0.000368
9732	1.506811	0.000368
5950	1.506905	0.000368
6649	1.507288	0.000368
5908	1.507405	0.000368
8891	1.507407	0.000368
7021	1.507683	0.000368
6847	1.507799	0.000368
5965	1.506891	0.000368
6715	1.506709	0.000368
8081	1.506808	0.000368
9737	1.507238	0.000368
6786	1.506800	0.000368
6623	1.507083	0.000368
6034	1.507618	0.000368
9612	1.507193	0.000368
9456	1.507144	0.000368
7965	1.507523	0.000368
8509	1.506887	0.000368
9714	1.507530	0.000368
7122	1.506447	0.000368
8944	1.506602	0.000368
5146	1.506861	0.000368
9512	1.506955	0.000368
8559	1.506361	0.000368
7318	1.506572	0.000368
7197	1.507484	0.000368
6415	1.506473	0.000368
9450	1.506892	0.000368
5119	1.507424	0.000368
5076	1.506902	0.000368
9057	1.507277	0.000368
5133	1.507078	0.000368
6979	1.507623	0.000368
7358	1.507305	0.000368
5206	1.506655	0.000368
8878	1.507643	0.000368
8193	1.506986	0.000368
7812	1.507507	0.000368
6527	1.507658	0.000368
7989	1.506736	0.000368
6002	1.506822	0.000368
9540	1.507421	0.000368
5975	1.507555	0.000368
5713	1.507368	0.000368
5375	1.507627	0.000368
5808	1.506967	0.000368
8018	1.506714	0.000368
5240	1.507399	0.000368
7257	1.506709	0.000368
5103	1.506886	0.000368
8111	1.506976	0.000368
6744	1.507588	0.000368
7320	1.507025	0.000368
9195	1.507600	0.000368
7489	1.506463	0.000368
7319	1.507048	0.000368
8340	1.506762	0.000368
8014	1.506796	0.000368
5793	1.507728	0.000368
6052	1.507364	0.000368
9690	1.506694	0.000368
5634	1.506795	0.000368
5613	1.507032	0.000368
5410	1.507738	0.000368
8828	1.507132	0.000368
5074	1.507557	0.000368
6583	1.505882	0.000368
6154	1.507618	0.000368
7547	1.506904	0.000368
8963	1.507039	0.000368
5039	1.506757	0.000368
9025	1.506245	0.000368
5930	1.507172	0.000368
9871	1.506555	0.000368
8304	1.507298	0.000368
6005	1.507639	0.000368
9202	1.508063	0.000368
7658	1.507513	0.000368
9443	1.506569	0.000368
7211	1.507905	0.000368
5269	1.506894	0.000368
6001	1.506624	0.000368
5109	1.507579	0.000368
5421	1.507113	0.000368
7240	1.506708	0.000368
8651	1.507289	0.000368
5849	1.507718	0.000368
6928	1.506688	0.000368
9473	1.506648	0.000368
6145	1.507666	0.000368
6107	1.507462	0.000368
6538	1.506736	0.000368
8255	1.507615	0.000368
5072	1.507360	0.000368
5179	1.507049	0.000368
9010	1.507260	0.000368
6133	1.507209	0.000368
7253	1.507566	0.000368
6954	1.507537	0.000368
8264	1.507338	0.000368
8112	1.507245	0.000368
7565	1.507127	0.000368
6347	1.507028	0.000368
5011	1.506965	0.000368
9026	1.507090	0.000368
9705	1.506645	0.000368
5628	1.507177	0.000368
8992	1.506459	0.000368
6070	1.507318	0.000368
6614	1.506943	0.000368
7388	1.507101	0.000368
9866	1.506899	0.000368
5638	1.506559	0.000368
9848	1.506952	0.000368
6537	1.506585	0.000368
8435	1.506826	0.000368
6309	1.507338	0.000368
5362	1.507122	0.000368
8002	1.507232	0.000368
8399	1.506794	0.000368
7389	1.506988	0.000368
6197	1.506476	0.000368
5715	1.507126	0.000368
5473	1.506866	0.000368
9644	1.506030	0.000368
9308	1.507063	0.000368
7737	1.507197	0.000368
9686	1.506834	0.000368
5220	1.506861	0.000368
5234	1.506734	0.000368
5306	1.507732	0.000368
5574	1.507365	0.000368
7736	1.506633	0.000368
8246	1.506951	0.000368
8513	1.507547	0.000368
5254	1.506812	0.000368
7752	1.507098	0.000368
7460	1.506520	0.000368
6150	1.507020	0.000368
8975	1.506974	0.000368
9565	1.507420	0.000368
9597	1.507181	0.000368
6661	1.506749	0.000368
5987	1.507282	0.000368
5253	1.507531	0.000368
5053	1.507219	0.000368
7495	1.506803	0.000368
5725	1.507212	0.000368
8996	1.507131	0.000368
9227	1.507075	0.000368
5714	1.506772	0.000368
8292	1.506800	0.000368
8101	1.506867	0.000368
8655	1.507108	0.000368
5039	1.507357	0.000368
9891	1.507164	0.000368
8193	1.507314	0.000368
8239	1.507194	0.000368
9226	1.506692	0.000368
7384	1.506689	0.000368
5136	1.507528	0.000368
6891	1.506776	0.000368
7346	1.506859	0.000368
9917	1.507505	0.000368
9762	1.506931	0.000368
5401	1.506950	0.000368
8989	1.506696	0.000368
9394	1.506878	0.000368
9939	1.506638	0.000368
6081	1.507008	0.000368
6355	1.507763	0.000368
5287	1.507200	0.000368
5586	1.507304	0.000368
7437	1.507664	0.000368
7858	1.506766	0.000368
7118	1.506788	0.000368
7328	1.506551	0.000368
7384	1.507590	0.000368
6316	1.506747	0.000368
8301	1.507153	0.000368
9159	1.507181	0.000368
5502	1.507782	0.000368
6856	1.506761	0.000368
8608	1.507176	0.000368
9870	1.507042	0.000368
8313	1.507280	0.000368
8544	1.507024	0.000368
9865	1.506916	0.000368
9560	1.506417	0.000368
5803	1.507233	0.000368
5873	1.507580	0.000368
8318	1.506691	0.000368
8607	1.506905	0.000368
5047	1.507282	0.000368
5393	1.507130	0.000368
6034	1.507565	0.000368
6881	1.506673	0.000368
6064	1.507351	0.000368
7532	1.507186	0.000368
8036	1.506992	0.000368
7099	1.506696	0.000368
5408	1.507374	0.000368
6168	1.506683	0.000368
8375	1.506479	0.000368
7439	1.507496	0.000368
7198	1.507110	0.000368
8443	1.507161	0.000368
9756	1.506485	0.000368
7868	1.506900	0.000368
9118	1.506817	0.000368
8427	1.507497	0.000368
5123	1.507689	0.000368
7714	1.507088	0.000368
9720	1.507224	0.000368
7236	1.506755	0.000368
5878	1.507329	0.000368
6407	1.506965	0.000368
7813	1.507519	0.000368
8214	1.507071	0.000368
9630	1.507036	0.000368
9656	1.507239	0.000368
6655	1.506935	0.000368
5364	1.507061	0.000368
9366	1.506468	0.000368
6725	1.507206	0.000368
8959	1.506740	0.000368
8958	1.506982	0.000368
6958	1.507081	0.000368
9824	1.506807	0.000368
5586	1.507295	0.000368
8180	1.506419	0.000368
6982	1.507358	0.000368
6559	1.507615	0.000368
9574	1.506640	0.000368
8700	1.506907	0.000368
8639	1.506987	0.000368
5188	1.507702	0.000368
9037	1.506831	0.000368
9547	1.507094	0.000368
6733	1.507027	0.000368
6516	1.507715	0.000368
6701	1.507551	0.000368
9137	1.506268	0.000368
7392	1.506906	0.000368
5490	1.507397	0.000368
6827	1.507393	0.000368
7456	1.506924	0.000368
9278	1.506995	0.000368
5110	1.507799	0.000368
6930	1.507077	0.000368
5894	1.507257	0.000368
5431	1.506931	0.000368
6570	1.506779	0.000368
6167	1.507206	0.000368
7604	1.507639	0.000368
8838	1.507392	0.000368
7584	1.507464	0.000368
8355	1.507141	0.000368
5240	1.507093	0.000368
6155	1.507670	0.000368
8749	1.506593	0.000368
8419	1.507195	0.000368
9725	1.507013	0.000368
8693	1.506950	0.000368
7257	1.507301	0.000368
8404	1.506553	0.000368
6428	1.506974	0.000368
5520	1.507312	0.000368
8038	1.506861	0.000368
8553	1.507177	0.000368
8472	1.507193	0.000368
7146	1.506856	0.000368
8233	1.506428	0.000368
5383	1.507446	0.000368
6713	1.507156	0.000368
8528	1.507218	0.000368
5403	1.507417	0.000368
8345	1.506614	0.000368
7930	1.507381	0.000368
8975	1.506909	0.000368
9465	1.506372	0.000368
9450	1.506731	0.000368
9877	1.507722	0.000368
6416	1.506811	0.000368
7977	1.506813	0.000368
6221	1.506911	0.000368
7947	1.507548	0.000368
7395	1.507391	0.000368
5108	1.507322	0.000368
8189	1.506888	0.000368
9507	1.507063	0.000368
9880	1.507075	0.000368
8026	1.507084	0.000368
9313	1.506686	0.000368
6585	1.507224	0.000368
5550	1.508053	0.000368
5549	1.507230	0.000368
7022	1.507196	0.000368
5603	1.507487	0.000368
8001	1.507387	0.000368
8228	1.506877	0.000368
7532	1.506676	0.000368
9165	1.507056	0.000368
7642	1.506858	0.000368
9214	1.507198	0.000368
6499	1.507500	0.000368
5450	1.507738	0.000368
7073	1.506717	0.000368
9746	1.506829	0.000368
7622	1.507098	0.000368
8248	1.507012	0.000368
8686	1.507022	0.000368
6455	1.507219	0.000368
7441	1.507418	0.000368
9612	1.507098	0.000368
8224	1.506784	0.000368
7245	1.507562	0.000368
7398	1.507022	0.000368
5162	1.507090	0.000368
7058	1.507494	0.000368
8431	1.507241	0.000368
5339	1.506513	0.000368
6963	1.506687	0.000368
9263	1.507213	0.000368
5752	1.507571	0.000368
6004	1.507100	0.000368
7169	1.506801	0.000368
6472	1.506941	0.000368
7473	1.506895	0.000368
5508	1.507299	0.000368
8354	1.506306	0.000368
7037	1.507155	0.000368
5572	1.506456	0.000368
7781	1.506276	0.000368
7480	1.506845	0.000368
5479	1.506420	0.000368
9280	1.507428	0.000368
6042	1.507089	0.000368
9766	1.506563	0.000368
9853	1.506948	0.000368
6266	1.506388	0.000368
5542	1.507834	0.000368
5058	1.507499	0.000368
7499	1.506976	0.000368
6731	1.506900	0.000368
5549	1.507218	0.000368
8429	1.506795	0.000368
5025	1.507274	0.000368
8716	1.506973	0.000368
9511	1.507207	0.000368
5293	1.507575	0.000368
9631	1.507474	0.000368
6193	1.507729	0.000368
9845	1.506592	0.000368
5085	1.507233	0.000368
6152	1.507489	0.000368
7495	1.506805	0.000368
5228	1.506972	0.000368
6690	1.506735	0.000368
9337	1.506434	0.000368
9508	1.507260	0.000368
6083	1.507112	0.000368
5907	1.507386	0.000368
5093	1.507121	0.000368
7614	1.506859	0.000368
7073	1.507209	0.000368
7804	1.506536	0.000368
5153	1.507461	0.000368
5271	1.506669	0.000368
7252	1.506859	0.000368
6361	1.506961	0.000368
7685	1.507146	0.000368
5793	1.507301	0.000368
5587	1.506975	0.000368
8932	1.506821	0.000368
7665	1.506099	0.000368
5899	1.507402	0.000368
5265	1.507042	0.000368
7437	1.506626	0.000368
8518	1.506048	0.000368
7863	1.507292	0.000368
5479	1.507150	0.000368
8541	1.506972	0.000368
7553	1.507460	0.000368
8329	1.507112	0.000368
9226	1.506983	0.000368
5737	1.507052	0.000368
6166	1.507248	0.000368
6322	1.507525	0.000368
5333	1.507820	0.000368
5339	1.507386	0.000368
9579	1.506245	0.000368
8442	1.506882	0.000368
7255	1.506566	0.000368
7259	1.506900	0.000368
9231	1.507190	0.000368
5156	1.506958	0.000368
6802	1.506945	0.000368
6131	1.507663	0.000368
5288	1.506733	0.000368
5921	1.507122	0.000368
9990	1.507055	0.000368
6167	1.507020	0.000368
5608	1.507416	0.000368
5447	1.507170	0.000368
5938	1.507247	0.000368
8002	1.506977	0.000368
9327	1.507168	0.000368
6365	1.507381	0.000368
7262	1.506744	0.000368
5796	1.506931	0.000368
8246	1.507158	0.000368
9565	1.506844	0.000368
7360	1.506715	0.000368
8837	1.507162	0.000368
6158	1.507070	0.000368
5125	1.506887	0.000368
9041	1.506857	0.000368
9581	1.506607	0.000368
7983	1.507225	0.000368
5584	1.506739	0.000368
6563	1.507155	0.000368
7132	1.506624	0.000368
7758	1.507003	0.000368
8172	1.506971	0.000368
8848	1.507469	0.000368
9034	1.507240	0.000368
5598	1.508155	0.000368
8643	1.506539	0.000368
5743	1.507086	0.000368
5947	1.507380	0.000368
9734	1.506792	0.000368
7445	1.506889	0.000368
8581	1.507024	0.000368
5870	1.507674	0.000368
8250	1.507056	0.000368
8798	1.507232	0.000368
8572	1.507449	0.000368
7423	1.506871	0.000368
8224	1.507285	0.000368
9086	1.507203	0.000368
5983	1.507925	0.000368
8620	1.506426	0.000368
7557	1.506337	0.000368
8856	1.507544	0.000368
8341	1.506657	0.000368
5004	1.506853	0.000368
6409	1.507874	0.000368
8685	1.506857	0.000368
9149	1.506728	0.000368
8542	1.506883	0.000368
6387	1.506406	0.000368
9647	1.507842	0.000368
5577	1.506491	0.000368
7463	1.506852	0.000368
6870	1.507452	0.000368
6597	1.506118	0.000368
5401	1.507149	0.000368
8552	1.506984	0.000368
9811	1.506977	0.000368
8079	1.507278	0.000368
7124	1.506586	0.000368
8085	1.506886	0.000368
9739	1.507057	0.000368
9781	1.507198	0.000368
8135	1.507035	0.000368
9260	1.507378	0.000368
9518	1.506922	0.000368
6725	1.507480	0.000368
6458	1.507720	0.000368
7795	1.506887	0.000368
5562	1.506569	0.000368
6778	1.505939	0.000368
7593	1.507001	0.000368
6488	1.507622	0.000368
6809	1.506859	0.000368
8938	1.506971	0.000368
9559	1.507311	0.000368
7054	1.507131	0.000368
8498	1.506675	0.000368
9198	1.506901	0.000368
6230	1.508290	0.000368
6311	1.507313	0.000368
9329	1.506887	0.000368
6200	1.506771	0.000368
6250	1.507743	0.000368
6371	1.507180	0.000368
8071	1.507405	0.000368
5494	1.507562	0.000368
7496	1.507552	0.000368
7905	1.506882	0.000368
6788	1.506562	0.000368
9069	1.507237	0.000368
8973	1.506382	0.000368
5557	1.507764	0.000368
6051	1.506676	0.000368
7110	1.507205	0.000368
8015	1.506884	0.000368
7542	1.507152	0.000368
6244	1.506898	0.000368
9804	1.506796	0.000368
5892	1.507423	0.000368
5198	1.507554	0.000368
9924	1.507694	0.000368
9320	1.507173	0.000368
8153	1.506685	0.000368
7058	1.507158	0.000368
7032	1.506613	0.000368
5751	1.506789	0.000368
7971	1.507122	0.000368
6198	1.507515	0.000368
7585	1.507137	0.000368
8962	1.507275	0.000368
9860	1.507050	0.000368
5245	1.507009	0.000368
6536	1.506854	0.000368
5278	1.507727	0.000368
5586	1.506594	0.000368
7567	1.507065	0.000368
7313	1.507046	0.000368
6243	1.506847	0.000368
9758	1.506829	0.000368
9375	1.507040	0.000368
5594	1.507263	0.000368
6594	1.507046	0.000368
5199	1.507140	0.000368
5968	1.506857	0.000368
6508	1.506180	0.000368
5786	1.507059	0.000368
9696	1.506897	0.000368
8883	1.506849	0.000368
5975	1.507196	0.000368
7614	1.507116	0.000368
8658	1.506494	0.000368
6373	1.506999	0.000368
9378	1.506961	0.000368
9341	1.507123	0.000368
7481	1.507352	0.000368
6122	1.507341	0.000368
7647	1.507126	0.000368
7002	1.507529	0.000368
7831	1.507173	0.000368
6369	1.507349	0.000368
8694	1.507288	0.000368
8261	1.507352	0.000368
6565	1.507584	0.000368
8663	1.507143	0.000368
8110	1.506566	0.000368
6497	1.507438	0.000368
9285	1.506947	0.000368
8679	1.506703	0.000368
6444	1.507230	0.000368
9906	1.506397	0.000368
6853	1.507677	0.000368
5021	1.507829	0.000368
5639	1.507124	0.000368
8482	1.507542	0.000368
5337	1.506981	0.000368
9710	1.506803	0.000368
5481	1.506994	0.000368
9571	1.507402	0.000368
8701	1.506647	0.000368
8825	1.507743	0.000368
8307	1.506938	0.000368
9267	1.507293	0.000368
9527	1.506489	0.000368
7970	1.506754	0.000368
5414	1.507329	0.000368
7883	1.506818	0.000368
9257	1.506881	0.000368
9427	1.506859	0.000368
8626	1.505994	0.000368
7995	1.506921	0.000368
7425	1.507525	0.000368
7240	1.506824	0.000368
7475	1.507188	0.000368
7586	1.507012	0.000368
9366	1.506640	0.000368
8227	1.506422	0.000368
6860	1.506946	0.000368
8689	1.507220	0.000368
7209	1.506671	0.000368
5238	1.507510	0.000368
9047	1.506734	0.000368
6622	1.507295	0.000368
5699	1.507611	0.000368
6002	1.506458	0.000368
5494	1.507139	0.000368
5260	1.507217	0.000368
7033	1.507185	0.000368
5199	1.507029	0.000368
7872	1.507232	0.000368
6201	1.506648	0.000368
8677	1.507603	0.000368
7648	1.507409	0.000368
6927	1.507314	0.000368
5644	1.507562	0.000368
5211	1.506939	0.000368
7822	1.506643	0.000368
8314	1.507128	0.000368
8869	1.506946	0.000368
5420	1.507592	0.000368
9380	1.507036	0.000368
5726	1.507244	0.000368
9151	1.506866	0.000368
9303	1.507020	0.000368
6145	1.507216	0.000368
5506	1.507269	0.000368
5849	1.507201	0.000368
8283	1.507472	0.000368
8371	1.507273	0.000368
7892	1.507706	0.000368
7350	1.507031	0.000368
6383	1.506803	0.000368
6050	1.507018	0.000368
8932	1.506712	0.000368
6020	1.507279	0.000368
7267	1.506632	0.000368
6090	1.507405	0.000368
8385	1.507112	0.000368
6987	1.507042	0.000368
9532	1.506599	0.000368
8847	1.507589	0.000368
7728	1.507048	0.000368
7581	1.506765	0.000368
9188	1.506674	0.000368
5514	1.507225	0.000368
5360	1.507545	0.000368
5365	1.507214	0.000368
8751	1.506693	0.000368
8204	1.507394	0.000368
5078	1.506998	0.000368
8667	1.506794	0.000368
6778	1.507538	0.000368
6600	1.506911	0.000368
6007	1.506849	0.000368
9472	1.506898	0.000368
8817	1.507116	0.000368
7658	1.506518	0.000368
8296	1.506745	0.000368
6946	1.506687	0.000368
7872	1.506391	0.000368
7402	1.506322	0.000368
9306	1.507227	0.000368
9764	1.507174	0.000368
9421	1.507134	0.000368
9260	1.506629	0.000368
9001	1.506534	0.000368
5266	1.507299	0.000368
5469	1.506924	0.000368
5250	1.507486	0.000368
6301	1.507146	0.000368
8489	1.506372	0.000368
8956	1.506431	0.000368
8764	1.506994	0.000368
5937	1.506860	0.000368
9857	1.507360	0.000368
8893	1.507264	0.000368
9085	1.506773	0.000368
5236	1.507194	0.000368
5124	1.507445	0.000368
6432	1.507219	0.000368
8938	1.507374	0.000368
8300	1.506815	0.000368
8650	1.507388	0.000368
6531	1.507106	0.000368
5628	1.507559	0.000368
9138	1.506637	0.000368
7911	1.507146	0.000368
9806	1.507392	0.000368
6831	1.506929	0.000368
6392	1.507383	0.000368
6110	1.506800	0.000368
7007	1.507166	0.000368
7736	1.507231	0.000368
9831	1.507398	0.000368
5014	1.507467	0.000368
9343	1.506954	0.000368
7832	1.506683	0.000368
9434	1.506120	0.000368
8155	1.506224	0.000368
6408	1.506775	0.000368
7761	1.506915	0.000368
9681	1.507287	0.000368
9143	1.506887	0.000368
8341	1.506814	0.000368
7870	1.506507	0.000368
8756	1.506847	0.000368
8371	1.507832	0.000368
8350	1.507377	0.000368
8803	1.506974	0.000368
5440	1.507248	0.000368
5821	1.506974	0.000368
9327	1.506813	0.000368
5508	1.507275	0.000368
8018	1.506744	0.000368
5841	1.506776	0.000368
5081	1.507734	0.000368
5466	1.507052	0.000368
7940	1.506748	0.000368
5647	1.507304	0.000368
6198	1.507229	0.000368
6469	1.507128	0.000368
9963	1.507213	0.000368
5016	1.507453	0.000368
6051	1.507478	0.000368
7483	1.507120	0.000368
8067	1.507205	0.000368
5874	1.506439	0.000368
9869	1.507232	0.000368
8572	1.506347	0.000368
8374	1.506977	0.000368
7661	1.506905	0.000368
7087	1.506497	0.000368
