threshold	A	u(A)
8524	1.507260	0.000368
9716	1.506635	0.000368
7271	1.507080	0.000368
6072	1.507121	0.000368
8709	1.507110	0.000368
8206	1.506779	0.000368
5237	1.507227	0.000368
6364	1.506652	0.000368
6171	1.507666	0.000368
5535	1.507635	0.000368
5645	1.507140	0.000368
7286	1.507250	0.000368
5295	1.507667	0.000368
8613	1.506876	0.000368
9347	1.506949	0.000368
7874	1.506993	0.000368
9498	1.507085	0.000368
8649	1.506820	0.000368
9104	1.507372	0.000368
7963	1.507013	0.000368
7288	1.506828	0.000368
6533	1.506947	0.000368
8133	1.507451	0.000368
7015	1.507479	0.000368
7540	1.507286	0.000368
5454	1.506499	0.000368
9030	1.507605	0.000368
9089	1.506557	0.000368
6255	1.507947	0.000368
6599	1.506732	0.000368
8556	1.506426	0.000368
5540	1.507472	0.000368
7494	1.507310	0.000368
9092	1.506954	0.000368
9220	1.507329	0.000368
6349	1.507556	0.000368
7843	1.506916	0.000368
7097	1.507035	0.000368
7147	1.507071	0.000368
5842	1.506921	0.000368
8245	1.507221	0.000368
9498	1.507007	0.000368
8026	1.507080	0.000368
9800	1.506592	0.000368
7970	1.506806	0.000368
5077	1.507768	0.000368
9137	1.507097	0.000368
8111	1.507000	0.000368
9718	1.507289	0.000368
9184	1.507499	0.000368
9689	1.506887	0.000368
9779	1.506649	0.000368
7774	1.506677	0.000368
8714	1.507532	0.000368
7537	1.507166	0.000368
8974	1.506518	0.000368
6207	1.507326	0.000368
7392	1.506907	0.000368
7910	1.507087	0.000368
6013	1.507726	0.000368
5137	1.506801	0.000368
6581	1.507185	0.000368
6160	1.507484	0.000368
7971	1.507159	0.000368
6389	1.507173	0.000368
6394	1.507593	0.000368
9306	1.506461	0.000368
8812	1.507237	0.000368
7255	1.506963	0.000368
8070	1.507108	0.000368
7611	1.506950	0.000368
6181	1.507245	0.000368
9000	1.506792	0.000368
7269	1.507826	0.000368
5567	1.506666	0.000368
5832	1.506762	0.000368
8230	1.507268	0.000368
9751	1.506545	0.000368
8044	1.507145	0.000368
8592	1.506512	0.000368
5724	1.506979	0.000368
8170	1.507688	0.000368
5584	1.507589	0.000368
5473	1.507521	0.000368
6440	1.507198	0.000368
7519	1.507179	0.000368
9969	1.507439	0.000368
5987	1.506727	0.000368
9934	1.507360	0.000368
9462	1.506817	0.000368
7997	1.506576	0.000368
6246	1.507291	0.000368
8701	1.507195	0.000368
7542	1.507336	0.000368
6349	1.506801	0.000368
7160	1.507126	0.000368
8940	1.506969	0.000368
6572	1.507888	0.000368
8709	1.506354	0.000368
9403	1.507041	0.000368
8842	1.506453	0.000368
8314	1.507369	0.000368
8956	1.507423	0.000368
9840	1.507076	0.000368
9099	1.507279	0.000368
5893	1.507409	0.000368
6315	1.507471	0.000368
8360	1.507156	0.000368
9436	1.507176	0.000368
5436	1.507296	0.000368
5613	1.507151	0.000368
9478	1.506897	0.000368
7691	1.507161	0.000368
5751	1.507387	0.000368
6110	1.506774	0.000368
9607	1.507429	0.000368
7482	1.507008	0.000368
6508	1.506825	0.000368
5529	1.507248	0.000368
7319	1.507723	0.000368
6653	1.507154	0.000368
8554	1.506525	0.000368
8650	1.506945	0.000368
5313	1.507029	0.000368
9745	1.507180	0.000368
9176	1.506634	0.000368
6714	1.506924	0.000368
8204	1.507404	0.000368
9125	1.507163	0.000368
6791	1.506707	0.000368
9978	1.507192	0.000368
5991	1.507153	0.000368
6918	1.507448	0.000368
8319	1.506967	0.000368
8835	1.506819	0.000368
6352	1.507464	0.000368
8066	1.506678	0.000368
9003	1.506409	0.000368
6129	1.507300	0.000368
9774	1.506655	0.000368
7231	1.507262	0.000368
6486	1.506833	0.000368
7743	1.507025	0.000368
5939	1.507394	0.000368
8130	1.506586	0.000368
8572	1.507022	0.000368
8213	1.507236	0.000368
6163	1.508190	0.000368
5733	1.507196	0.000368
6770	1.507220	0.000368
8505	1.506843	0.000368
8068	1.506645	0.000368
7943	1.507302	0.000368
6980	1.506940	0.000368
5667	1.507071	0.000368
8730	1.507065	0.000368
5927	1.507324	0.000368
6793	1.507290	0.000368
9945	1.507609	0.000368
6657	1.507188	0.000368
8172	1.508157	0.000368
6681	1.506938	0.000368
8395	1.507049	0.000368
7287	1.507077	0.000368
9539	1.506650	0.000368
9744	1.507392	0.000368
6327	1.506468	0.000368
5922	1.507515	0.000368
9206	1.507489	0.000368
9899	1.506413	0.000368
5583	1.506717	0.000368
9810	1.506285	0.000368
5721	1.507623	0.000368
7568	1.507630	0.000368
7689	1.506984	0.000368
5722	1.507166	0.000368
5478	1.507111	0.000368
8302	1.507094	0.000368
8929	1.506671	0.000368
5478	1.507770	0.000368
5848	1.506915	0.000368
5345	1.507444	0.000368
5740	1.507304	0.000368
5570	1.507481	0.000368
5415	1.507136	0.000368
5219	1.507527	0.000368
5542	1.507439	0.000368
9983	1.506236	0.000368
8516	1.506957	0.000368
9000	1.507235	0.000368
8471	1.506879	0.000368
9278	1.506895	0.000368
6749	1.506095	0.000368
5137	1.507205	0.000368
5919	1.507315	0.000368
5582	1.507678	0.000368
7294	1.506566	0.000368
7612	1.507058	0.000368
7732	1.507152	0.000368
9813	1.506937	0.000368
5514	1.507290	0.000368
9945	1.506813	0.000368
9679	1.506741	0.000368
6138	1.506918	0.000368
8102	1.506270	0.000368
7116	1.507323	0.000368
7010	1.507300	0.000368
5385	1.506597	0.000368
8023	1.506733	0.000368
9219	1.506500	0.000368
8362	1.507254	0.000368
8953	1.507450	0.000368
9736	1.507244	0.000368
7578	1.507094	0.000368
6365	1.507766	0.000368
8219	1.506654	0.000368
5209	1.507186	0.000368
8225	1.506587	0.000368
8082	1.506545	0.000368
7090	1.506781	0.000368
7250	1.507140	0.000368
8726	1.506977	0.000368
7380	1.507324	0.000368
6489	1.507105	0.000368
8021	1.507636	0.000368
9442	1.506871	0.000368
5697	1.507030	0.000368
6959	1.507079	0.000368
5591	1.507167	0.000368
7987	1.507061	0.000368
5515	1.507070	0.000368
7368	1.507458	0.000368
6278	1.507426	0.000368
9862	1.507129	0.000368
9846	1.506906	0.000368
9784	1.507007	0.000368
7877	1.506225	0.000368
5261	1.507353	0.000368
5832	1.507193	0.000368
8667	1.507181	0.000368
7033	1.506949	0.000368
8620	1.506713	0.000368
6266	1.507861	0.000368
9996	1.507364	0.000368
8553	1.506701	0.000368
6751	1.507049	0.000368
5746	1.506748	0.000368
6631	1.507046	0.000368
6415	1.507390	0.000368
9005	1.508053	0.000368
8587	1.507145	0.000368
7995	1.507351	0.000368
8339	1.506929	0.000368
9704	1.506647	0.000368
8314	1.506557	0.000368
5472	1.507333	0.000368
9367	1.507344	0.000368
6059	1.507233	0.000368
7230	1.507332	0.000368
7909	1.506812	0.000368
8791	1.506322	0.000368
5215	1.507515	0.000368
7769	1.507532	0.000368
5055	1.507052	0.000368
6284	1.506916	0.000368
7101	1.507116	0.000368
8317	1.506921	0.000368
5694	1.507483	0.000368
9581	1.506764	0.000368
6699	1.507063	0.000368
7429	1.507269	0.000368
9487	1.506439	0.000368
7635	1.507280	0.000368
8487	1.506486	0.000368
9918	1.507619	0.000368
7717	1.506723	0.000368
8139	1.506412	0.000368
8756	1.506576	0.000368
6733	1.507485	0.000368
6600	1.506625	0.000368
8550	1.507666	0.000368
9583	1.507294	0.000368
8729	1.507819	0.000368
6247	1.507198	0.000368
7359	1.506392	0.000368
9201	1.507254	0.000368
5758	1.507461	0.000368
6885	1.506641	0.000368
8500	1.507493	0.000368
5043	1.507213	0.000368
5743	1.507507	0.000368
5300	1.506946	0.000368
6058	1.507444	0.000368
5353	1.507301	0.000368
6896	1.507302	0.000368
9251	1.507087	0.000368
5346	1.507013	0.000368
9268	1.506870	0.000368
7908	1.506795	0.000368
9924	1.506873	0.000368
5419	1.507376	0.000368
8729	1.506977	0.000368
6903	1.507370	0.000368
9394	1.506793	0.000368
8653	1.507004	0.000368
8132	1.506711	0.000368
6855	1.507558	0.000368
9645	1.506695	0.000368
9294	1.506672	0.000368
8101	1.506508	0.000368
7287	1.506474	0.000368
8774	1.506885	0.000368
7565	1.506707	0.000368
6022	1.507458	0.000368
8882	1.507403	0.000368
6921	1.507198	0.000368
9864	1.506554	0.000368
7045	1.506880	0.000368
7243	1.507443	0.000368
5584	1.507393	0.000368
8246	1.507453	0.000368
6442	1.506727	0.000368
6789	1.506978	0.000368
6585	1.507758	0.000368
9877	1.506815	0.000368
9828	1.506933	0.000368
9523	1.507018	0.000368
7491	1.506989	0.000368
5263	1.507552	0.000368
6739	1.507530	0.000368
9087	1.507444	0.000368
7956	1.506897	0.000368
5188	1.507618	0.000368
6456	1.506679	0.000368
9515	1.507187	0.000368
9427	1.507170	0.000368
6744	1.507077	0.000368
6808	1.507397	0.000368
9848	1.506761	0.000368
7916	1.507459	0.000368
5273	1.507099	0.000368
7778	1.506624	0.000368
7663	1.507154	0.000368
7223	1.506951	0.000368
7023	1.506758	0.000368
9734	1.506697	0.000368
8438	1.507632	0.000368
7867	1.507108	0.000368
7325	1.506873	0.000368
9053	1.507049	0.000368
7063	1.507471	0.000368
7372	1.506181	0.000368
5896	1.506748	0.000368
5784	1.507718	0.000368
5749	1.507589	0.000368
7279	1.507308	0.000368
9498	1.507432	0.000368
6763	1.507346	0.000368
5600	1.506822	0.000368
5535	1.507238	0.000368
9749	1.506975	0.000368
9720	1.506257	0.000368
5116	1.507757	0.000368
6060	1.507701	0.000368
6930	1.507720	0.000368
6048	1.507233	0.000368
7506	1.507008	0.000368
6590	1.506945	0.000368
8414	1.506785	0.000368
5190	1.507444	0.000368
8575	1.506939	0.000368
8684	1.506428	0.000368
6212	1.506547	0.000368
8082	1.507348	0.000368
8774	1.506933	0.000368
5903	1.507137	0.000368
7412	1.507085	0.000368
6908	1.506934	0.000368
6368	1.506774	0.000368
9137	1.506880	0.000368
6328	1.506836	0.000368
6020	1.507561	0.000368
7742	1.507225	0.000368
6674	1.507485	0.000368
5122	1.506953	0.000368
9386	1.507201	0.000368
8656	1.506738	0.000368
6328	1.507153	0.000368
6268	1.507530	0.000368
6483	1.507416	0.000368
6154	1.507256	0.000368
7712	1.507170	0.000368
7699	1.507684	0.000368
5367	1.506775	0.000368
6726	1.507270	0.000368
8886	1.507241	0.000368
6524	1.507054	0.000368
8162	1.506499	0.000368
7156	1.507110	0.000368
9039	1.506213	0.000368
6679	1.506610	0.000368
6243	1.507120	0.000368
9931	1.506801	0.000368
7347	1.507100	0.000368
8919	1.506880	0.000368
6816	1.507512	0.000368
5856	1.507578	0.000368
7771	1.507043	0.000368
6029	1.506624	0.000368
5998	1.507203	0.000368
7567	1.506533	0.000368
8503	1.506754	0.000368
7479	1.507169	0.000368
5769	1.507347	0.000368
8992	1.506437	0.000368
9336	1.507243	0.000368
7903	1.506906	0.000368
8776	1.506950	0.000368
7048	1.506789	0.000368
8499	1.506788	0.000368
9257	1.506880	0.000368
5569	1.506877	0.000368
5993	1.506910	0.000368
6493	1.506759	0.000368
7309	1.507122	0.000368
8190	1.506783	0.000368
9625	1.507441	0.000368
7823	1.508052	0.000368
8144	1.507085	0.000368
8409	1.506745	0.000368
6086	1.507040	0.000368
9653	1.506955	0.000368
9195	1.506898	0.000368
9497	1.506955	0.000368
5946	1.507381	0.000368
6464	1.506832	0.000368
6928	1.506491	0.000368
5994	1.507136	0.000368
6859	1.507117	0.000368
5349	1.507161	0.000368
5603	1.507278	0.000368
7669	1.506271	0.000368
5484	1.507473	0.000368
5933	1.507322	0.000368
6676	1.507524	0.000368
9569	1.507419	0.000368
7610	1.507300	0.000368
5567	1.508177	0.000368
8179	1.507078	0.000368
9412	1.507073	0.000368
5628	1.507777	0.000368
8568	1.507009	0.000368
6344	1.506879	0.000368
6334	1.506837	0.000368
7810	1.507276	0.000368
5790	1.506780	0.000368
9973	1.507085	0.000368
6912	1.507000	0.000368
6313	1.507172	0.000368
6109	1.507376	0.000368
8126	1.507697	0.000368
8453	1.507453	0.000368
5204	1.506555	0.000368
8494	1.507245	0.000368
5968	1.507086	0.000368
7414	1.507411	0.000368
6661	1.507788	0.000368
5727	1.506972	0.000368
7138	1.507407	0.000368
8676	1.507865	0.000368
7719	1.507205	0.000368
6364	1.506661	0.000368
6044	1.505985	0.000368
8852	1.507010	0.000368
8755	1.507414	0.000368
7100	1.506731	0.000368
9359	1.507340	0.000368
7186	1.507474	0.000368
9966	1.507170	0.000368
5540	1.507318	0.000368
8396	1.506780	0.000368
7333	1.506439	0.000368
9178	1.506921	0.000368
8001	1.507636	0.000368
5818	1.507109	0.000368
8124	1.507144	0.000368
5501	1.506865	0.000368
5398	1.506819	0.000368
5889	1.507199	0.000368
8292	1.507011	0.000368
9351	1.507063	0.000368
5605	1.506810	0.000368
8764	1.507199	0.000368
5658	1.507335	0.000368
8926	1.506978	0.000368
5648	1.507892	0.000368
5641	1.507527	0.000368
8630	1.507381	0.000368
6231	1.506571	0.000368
5691	1.506973	0.000368
8351	1.506800	0.000368
6107	1.506708	0.000368
6394	1.507669	0.000368
8264	1.507136	0.000368
9795	1.505968	0.000368
8041	1.506903	0.000368
